staff_id,first_name,last_name,gender,hospital,city,state,department,job_title,education_level,hire_date,birth_date,performance_rating,night_shift,shift_type,certification_level,base_salary,adjusted_salary,termdate
HC-914907,Travis,Olson,Female,Mercy Hospital,Springfield,Illinois,Radiology,X-Ray Technician,Associate,2024-04-14,1982-11-28,Average,No,Day,Specialized,89564,98944,
HC-460943,Ariana,Baker,Male,Sunrise Medical,Orlando,Florida,Pharmacy,Pharmacy Technician,Bachelor,2017-08-02,1984-01-13,Good,No,Evening,Basic,83497,101261,
HC-633644,Ronald,Roman,Female,Hope Wellness Center,Houston,Texas,Cardiology,Cardiac Nurse,Bachelor,2019-01-18,1985-01-04,Good,No,Night,Advanced,43207,49666,
HC-859921,Ashley,Russo,Male,Unity Health,San Diego,California,Radiology,X-Ray Technician,Associate,2021-12-03,1991-05-23,Outstanding,No,Night,Specialized,108831,123986,
HC-275955,Amy,Martinez,Female,Lakeside Clinic,Buffalo,New York,Admin,Billing Specialist,Bachelor,2018-09-27,1980-06-15,Good,No,Evening,None,69381,80660,
HC-147146,Linda,Lang,Male,Sunrise Medical,Tampa,Florida,Cardiology,Cardiologist,MD,2014-06-30,1982-08-05,Average,No,Evening,Advanced,93111,139213,
HC-772215,Kristen,Ochoa,Female,Sunrise Medical,Houston,Texas,Pediatrics,Pediatric Nurse,Bachelor,2017-07-24,1988-11-25,Average,No,Day,Advanced,98290,112214,
HC-751904,Michelle,Delgado,Female,Metro Medical,Naperville,Illinois,Admin,Billing Specialist,Bachelor,2017-05-19,1977-08-01,Average,No,Evening,Advanced,77726,90971,2017-12-17
HC-577229,Donald,Johnson,Female,Sunrise Medical,San Diego,California,Admin,Admin Assistant,High School,2017-11-05,1992-01-09,Good,No,Night,Advanced,88742,91260,
HC-136937,Eric,Ward,Female,General Health Center,Austin,Texas,Radiology,X-Ray Technician,Associate,2020-10-22,1986-05-09,Average,No,Day,Basic,103226,113007,
HC-142333,James,Graham,Female,Lakeside Clinic,Naperville,Illinois,Radiology,X-Ray Technician,Associate,2020-02-03,1988-06-07,Needs Improvement,Yes,Night,None,48607,52970,2021-06-24
HC-647959,Ashley,Frey,Female,Lakeside Clinic,Houston,Texas,Admin,Admin Assistant,High School,2019-11-08,1977-10-24,Good,No,Day,Basic,110099,117145,
HC-776266,Donald,Chen,Male,Unity Health,Houston,Texas,Radiology,X-Ray Technician,Associate,2022-04-03,1989-01-12,Good,No,Night,Advanced,82689,94638,
HC-691237,Anne,Sanders,Female,General Health Center,Tampa,Florida,Oncology,Oncology Nurse,Bachelor,2015-02-19,1975-09-01,Average,No,Night,None,127185,149522,
HC-300228,Patricia,Garcia,Male,Sunrise Medical,New York City,New York,Pediatrics,Pediatrician,MD,2022-06-23,1980-03-14,Average,No,Day,Advanced,50034,75145,
HC-745921,Gina,Ayala,Female,Sunrise Medical,Los Angeles,California,Admin,Billing Specialist,Bachelor,2020-03-20,1984-05-15,Outstanding,No,Night,None,50614,58313,
HC-645052,Debra,Hall,Male,Mercy Hospital,Springfield,Illinois,Emergency,ER Doctor,MD,2022-09-05,1978-09-10,Good,No,Night,Specialized,97866,147643,
HC-831000,Breanna,Wright,Female,Unity Health,New York City,New York,Pediatrics,Pediatric Nurse,Bachelor,2017-08-20,1989-07-05,Average,No,Evening,None,74604,84978,
HC-672002,Amanda,Gould,Male,Unity Health,San Diego,California,Admin,Billing Specialist,Bachelor,2024-12-08,1984-06-16,Average,No,Night,Advanced,119116,144458,2025-07-27
HC-262791,Ashley,Moore,Male,Mercy Hospital,New York City,New York,Radiology,X-Ray Technician,Associate,2014-12-03,1984-06-04,Average,No,Day,Specialized,115162,133314,
HC-907041,Kristie,Porter,Male,Metro Medical,Houston,Texas,Pharmacy,Pharmacy Technician,Bachelor,2018-11-28,1977-07-27,Good,No,Day,Advanced,102909,126784,
HC-509401,Jessica,Rogers,Male,Valley Hospital,Houston,Texas,Emergency,Paramedic,Associate,2023-10-18,1984-08-08,Good,No,Night,Basic,133759,154843,
HC-630206,Kaitlyn,Gomez,Female,Mercy Hospital,New York City,New York,Pharmacy,Pharmacy Technician,Bachelor,2014-08-15,1972-11-03,Good,No,Night,None,131830,156016,
HC-652016,Jessica,Liu,Female,Lakeside Clinic,Springfield,Illinois,Radiology,MRI Technician,Bachelor,2018-03-05,1982-09-21,Good,No,Evening,Advanced,135312,156602,2018-09-15
HC-431758,Jessica,Snyder,Female,Hope Wellness Center,San Diego,California,Pediatrics,Child Therapist,Master,2020-11-15,1981-09-05,Good,No,Evening,Basic,50655,64099,
HC-927761,Michelle,Owen,Male,General Health Center,Austin,Texas,Radiology,MRI Technician,Bachelor,2018-06-09,1986-02-08,Good,Yes,Day,None,130996,158145,
HC-568739,Jeremy,Horn,Male,Sunrise Medical,Miami,Florida,Admin,Billing Specialist,Bachelor,2021-12-06,1979-04-12,Good,No,Day,Advanced,65390,80201,
HC-795469,Andrew,Lewis,Male,Valley Hospital,Houston,Texas,Pharmacy,Pharmacist,PhD,2015-12-18,1980-05-23,Average,No,Day,Advanced,81753,118235,
HC-830765,Elizabeth,Anderson,Female,Mercy Hospital,Dallas,Texas,Pediatrics,Pediatric Nurse,Bachelor,2017-05-22,1991-06-18,Average,No,Night,Advanced,84041,95288,
HC-751345,Samantha,Nelson,Female,Unity Health,Los Angeles,California,Cardiology,Cardiac Nurse,Bachelor,2019-01-12,1983-08-31,Average,No,Evening,Advanced,89064,102844,
HC-692738,Tiffany,Ramirez,Male,Valley Hospital,Buffalo,New York,Cardiology,Cardiologist,MD,2020-12-02,1985-05-03,Good,No,Night,None,69772,103611,
HC-136430,Michael,Miller,Male,General Health Center,Austin,Texas,Cardiology,Cardiac Nurse,Bachelor,2019-07-21,1983-03-26,Good,No,Day,None,108185,131499,
HC-828680,Christopher,Martinez,Female,Hope Wellness Center,San Diego,California,Pediatrics,Child Therapist,Master,2016-01-06,1976-01-03,Needs Improvement,Yes,Evening,None,62419,79874,
HC-872357,Derek,Booth,Female,General Health Center,Buffalo,New York,Pediatrics,Pediatrician,MD,2021-02-17,1991-09-19,Good,No,Evening,Basic,66453,92470,
HC-285011,Fernando,Woods,Female,Unity Health,Rochester,New York,Cardiology,Cardiac Nurse,Bachelor,2020-08-25,1997-09-05,Outstanding,Yes,Night,Basic,77876,87077,
HC-464410,Matthew,Kelly,Male,Valley Hospital,Miami,Florida,Cardiology,Cardiac Nurse,Bachelor,2022-10-16,1998-12-06,Good,No,Day,Specialized,63480,74541,
HC-950353,Tiffany,Meza,Female,Valley Hospital,Houston,Texas,Radiology,MRI Technician,Bachelor,2018-06-11,1990-12-05,Average,No,Evening,None,77092,87610,2019-03-08
HC-725925,Robert,Olson,Male,Metro Medical,Orlando,Florida,Radiology,Radiologist,MD,2019-04-10,1984-03-16,Good,Yes,Day,Basic,104987,156260,
HC-834877,Jason,Lyons,Female,Valley Hospital,Austin,Texas,Admin,Admin Assistant,High School,2015-03-20,1990-10-01,Good,No,Evening,Advanced,123092,127169,
HC-134914,Lori,Cooley,Female,Sunrise Medical,San Diego,California,Admin,Admin Assistant,High School,2019-06-16,1995-09-24,Good,Yes,Day,Specialized,40377,41235,
HC-919121,Dean,Alexander,Male,Hope Wellness Center,Buffalo,New York,Pediatrics,Child Therapist,Master,2022-12-17,1988-08-09,Needs Improvement,No,Day,Advanced,75886,99487,2024-04-03
HC-317934,Kayla,Lane,Male,Hope Wellness Center,San Francisco,California,Emergency,ER Doctor,MD,2016-01-30,1981-12-15,Average,No,Day,Basic,125138,187519,
HC-883611,David,Smith,Female,Hope Wellness Center,San Diego,California,Admin,Receptionist,High School,2024-05-18,1996-06-27,Average,Yes,Day,Advanced,92177,93917,
HC-391223,Katherine,Jones,Female,Lakeside Clinic,San Francisco,California,Admin,Admin Assistant,High School,2020-03-11,1978-08-17,Average,No,Day,Specialized,44945,47715,
HC-950951,John,Barajas,Male,Mercy Hospital,Los Angeles,California,Radiology,Radiologist,MD,2017-07-09,1992-12-15,Good,No,Evening,None,75256,109977,2018-05-07
HC-810944,Ashley,Cobb,Female,Unity Health,San Diego,California,Admin,Billing Specialist,Bachelor,2023-12-20,1994-12-04,Good,No,Evening,None,102239,115120,
HC-237055,Matthew,Baxter,Female,Mercy Hospital,Springfield,Illinois,Admin,Billing Specialist,Bachelor,2016-01-25,1982-11-25,Needs Improvement,No,Night,Advanced,45709,52901,
HC-376025,Thomas,Rodriguez,Female,Hope Wellness Center,Dallas,Texas,Admin,Billing Specialist,Bachelor,2021-01-10,1978-03-08,Needs Improvement,No,Evening,Advanced,62213,72652,
HC-507329,Ann,Hansen,Male,Mercy Hospital,San Francisco,California,Emergency,ER Doctor,MD,2020-01-24,1994-06-14,Good,Yes,Night,Basic,83752,121828,
HC-401260,Anthony,Patrick,Female,Valley Hospital,San Diego,California,Pediatrics,Child Therapist,Master,2018-12-26,1991-01-19,Needs Improvement,Yes,Evening,None,81884,101282,
HC-859458,Cindy,Skinner,Male,Unity Health,Chicago,Illinois,Pharmacy,Pharmacy Technician,Bachelor,2021-06-20,1992-11-06,Average,No,Day,Specialized,50074,59626,
HC-221555,Rebecca,Garcia,Male,Valley Hospital,Miami,Florida,Cardiology,Cardiologist,MD,2020-02-17,1998-06-23,Needs Improvement,No,Evening,Advanced,125986,181562,
HC-656612,James,Potts,Female,Metro Medical,Austin,Texas,Emergency,Paramedic,Associate,2015-12-09,1982-09-28,Good,No,Night,Basic,65732,72616,
HC-380974,Zachary,Williams,Female,Valley Hospital,Springfield,Illinois,Admin,Admin Assistant,High School,2019-12-23,1996-02-28,Outstanding,No,Evening,Specialized,113716,115862,
HC-933312,Hannah,Santiago,Male,Metro Medical,Austin,Texas,Admin,Billing Specialist,Bachelor,2016-12-30,1984-08-09,Good,No,Evening,Advanced,92670,112386,
HC-351512,Maria,Horton,Female,Metro Medical,Austin,Texas,Cardiology,Technician,Associate,2017-07-11,1978-05-30,Good,Yes,Day,Basic,112947,125903,
HC-373295,Jennifer,Smith,Male,Sunrise Medical,San Francisco,California,Cardiology,Cardiologist,MD,2020-01-22,1984-02-25,Good,No,Evening,Specialized,116001,172653,
HC-687775,Anthony,Rios,Male,Sunrise Medical,Austin,Texas,Cardiology,Cardiologist,MD,2013-06-23,1980-11-14,Good,No,Night,Advanced,104006,156204,
HC-845997,Sherry,Martinez,Female,Sunrise Medical,Houston,Texas,Oncology,Oncologist,MD,2022-08-01,1994-10-01,Good,Yes,Night,None,100404,138748,
HC-754047,Joshua,White,Male,Hope Wellness Center,Rochester,New York,Pharmacy,Inventory Clerk,High School,2024-08-05,1990-08-23,Average,No,Night,Specialized,40127,43638,2025-12-13
HC-706082,Marcus,Gutierrez,Female,Sunrise Medical,Dallas,Texas,Admin,Billing Specialist,Bachelor,2017-01-14,1986-03-27,Good,Yes,Evening,Specialized,88532,101536,
HC-127500,Charles,Murphy,Female,General Health Center,Tampa,Florida,Pediatrics,Pediatrician,MD,2018-08-14,1986-10-11,Average,No,Day,Advanced,94050,132379,2021-04-07
HC-812410,Claire,Griffith,Female,Sunrise Medical,Los Angeles,California,Oncology,Oncology Nurse,Bachelor,2017-12-11,1985-02-11,Outstanding,No,Night,None,124610,143239,
HC-517044,Michael,Clarke,Female,Sunrise Medical,San Diego,California,Pediatrics,Pediatric Nurse,Bachelor,2019-01-11,1985-03-02,Good,No,Night,Specialized,138137,158788,
HC-846325,Alexander,Boyle,Male,Sunrise Medical,Austin,Texas,Admin,Billing Specialist,Bachelor,2015-07-11,1987-01-21,Average,Yes,Day,Advanced,63813,76863,
HC-144177,Ryan,Smith,Female,Metro Medical,Naperville,Illinois,Radiology,X-Ray Technician,Associate,2016-08-08,1993-12-08,Good,Yes,Evening,Basic,130465,140550,
HC-167186,Steven,Smith,Male,Mercy Hospital,Austin,Texas,Emergency,Paramedic,Associate,2014-12-14,1991-09-25,Good,No,Evening,Specialized,53202,60610,
HC-874885,David,Walker,Male,Unity Health,Buffalo,New York,Oncology,Oncologist,MD,2017-01-09,1988-06-10,Good,No,Evening,None,139847,206257,
HC-804281,Colleen,Henderson,Female,Mercy Hospital,Houston,Texas,Radiology,Radiologist,MD,2022-08-25,1978-07-07,Average,No,Day,None,60183,86254,
HC-674186,Kimberly,Nguyen,Female,Mercy Hospital,Los Angeles,California,Pharmacy,Pharmacy Technician,Bachelor,2014-09-06,1988-05-03,Good,No,Day,Basic,112584,128533,
HC-531129,Vicki,Matthews,Female,Lakeside Clinic,Los Angeles,California,Emergency,Paramedic,Associate,2022-07-29,1997-02-05,Good,No,Evening,None,133817,142826,
HC-908938,Matthew,Phillips,Male,General Health Center,Austin,Texas,Emergency,ER Doctor,MD,2020-10-29,1988-06-08,Good,No,Evening,Basic,59089,87149,
HC-373938,Rachel,Myers,Female,Metro Medical,Los Angeles,California,Cardiology,Technician,Associate,2020-08-15,1993-09-04,Good,Yes,Evening,Basic,42930,46248,
HC-255884,David,Thompson,Female,Valley Hospital,San Francisco,California,Pediatrics,Pediatrician,MD,2020-06-05,1976-05-03,Needs Improvement,No,Day,None,43569,62722,
HC-201197,Amber,Martinez,Male,Metro Medical,Rochester,New York,Radiology,Radiologist,MD,2015-10-07,1977-02-18,Good,Yes,Night,Basic,111378,168404,
HC-791319,Kyle,Ponce,Male,Sunrise Medical,San Diego,California,Pharmacy,Inventory Clerk,High School,2015-03-24,1972-07-21,Needs Improvement,No,Day,Advanced,48044,54410,
HC-771816,Kathy,Nguyen,Male,Mercy Hospital,Miami,Florida,Radiology,MRI Technician,Bachelor,2022-01-17,1982-12-14,Average,No,Day,Basic,83994,102326,
HC-341438,Jonathon,Morales,Male,Metro Medical,Austin,Texas,Cardiology,Cardiologist,MD,2020-02-08,1986-11-16,Average,No,Day,Specialized,93850,139051,
HC-292721,Jose,Lee,Male,General Health Center,Tampa,Florida,Cardiology,Technician,Associate,2016-04-18,1971-11-13,Outstanding,Yes,Night,Advanced,93464,111386,
HC-870968,Michele,Strong,Male,Sunrise Medical,Miami,Florida,Pediatrics,Pediatric Nurse,Bachelor,2021-02-08,1990-10-13,Good,No,Day,Specialized,100079,119720,
HC-708196,Sandra,Espinoza,Female,Lakeside Clinic,Dallas,Texas,Radiology,X-Ray Technician,Associate,2016-11-19,1992-06-12,Good,No,Evening,None,112329,121292,
HC-298410,Tanya,Alexander,Female,Valley Hospital,Dallas,Texas,Radiology,Radiologist,MD,2020-11-22,1997-07-23,Average,No,Night,None,91394,125418,
HC-357932,Natalie,Barnes,Female,Sunrise Medical,New York City,New York,Radiology,Radiologist,MD,2017-07-05,1991-10-31,Good,No,Evening,Basic,55988,77908,
HC-856359,Sharon,Villanueva,Female,Unity Health,Springfield,Illinois,Oncology,Oncology Nurse,Bachelor,2018-12-11,1973-07-13,Good,No,Day,Specialized,49025,57891,
HC-613679,Sean,Oliver,Female,Valley Hospital,San Francisco,California,Oncology,Lab Technician,Bachelor,2023-12-15,1995-02-01,Average,No,Evening,Basic,117031,131470,
HC-252651,Randall,Shepherd,Male,Metro Medical,San Francisco,California,Oncology,Oncology Nurse,Bachelor,2017-06-08,1976-08-22,Good,No,Night,Specialized,132758,163923,
HC-572355,Tiffany,Roberts,Female,Sunrise Medical,Naperville,Illinois,Emergency,ER Nurse,Bachelor,2016-02-03,1971-06-12,Good,No,Night,Basic,130598,154899,
HC-415332,Joel,Riley,Female,Lakeside Clinic,Austin,Texas,Pediatrics,Pediatrician,MD,2023-07-15,1997-11-21,Good,No,Day,Advanced,96646,132625,
HC-274248,Jay,Kennedy,Male,Metro Medical,Tampa,Florida,Emergency,Paramedic,Associate,2015-01-27,1988-02-28,Good,Yes,Day,Basic,65794,75474,
HC-647402,Bailey,Koch,Female,General Health Center,Dallas,Texas,Radiology,MRI Technician,Bachelor,2021-02-09,1993-09-27,Good,Yes,Night,Advanced,63147,71268,
HC-856936,Michael,Santiago,Female,Valley Hospital,San Diego,California,Pharmacy,Pharmacist,PhD,2016-07-09,1975-02-23,Needs Improvement,Yes,Day,Specialized,58946,81898,
HC-608921,Patricia,Hendrix,Male,Valley Hospital,Orlando,Florida,Emergency,Paramedic,Associate,2013-12-26,1973-06-09,Good,No,Night,Advanced,45553,54049,2016-07-31
HC-854024,Alexis,Alexander,Female,General Health Center,Miami,Florida,Admin,Billing Specialist,Bachelor,2014-04-17,1984-06-25,Average,No,Evening,None,62514,72023,
HC-426630,Bridget,Price,Male,Hope Wellness Center,San Francisco,California,Emergency,ER Nurse,Bachelor,2023-01-25,1996-07-04,Good,Yes,Night,Basic,72982,86101,
HC-950366,Sergio,Long,Male,Hope Wellness Center,Tampa,Florida,Oncology,Oncology Nurse,Bachelor,2018-07-31,1975-12-25,Good,No,Day,Basic,115403,142811,
HC-840538,Rachel,Orr,Male,Unity Health,Buffalo,New York,Pharmacy,Pharmacist,PhD,2023-02-20,1979-01-19,Average,Yes,Night,Advanced,44535,64553,
HC-393120,Tara,Waters,Female,Hope Wellness Center,Tampa,Florida,Admin,Receptionist,High School,2023-12-16,1979-09-01,Needs Improvement,Yes,Night,Basic,65770,69667,
HC-773943,Stacy,Moore,Female,Valley Hospital,San Diego,California,Pediatrics,Pediatric Nurse,Bachelor,2016-12-13,1983-12-17,Good,Yes,Day,Advanced,112458,129858,
HC-958783,Kimberly,Wilson,Male,Hope Wellness Center,Miami,Florida,Radiology,MRI Technician,Bachelor,2022-05-13,1993-11-21,Average,Yes,Day,Specialized,106645,126694,
HC-775212,Veronica,Zhang,Male,Metro Medical,New York City,New York,Oncology,Lab Technician,Bachelor,2017-02-26,1976-03-31,Good,No,Day,None,84609,104471,
HC-354079,Anthony,Deleon,Male,Mercy Hospital,Rochester,New York,Oncology,Oncologist,MD,2019-06-16,1974-07-04,Good,Yes,Evening,Advanced,113582,172886,
HC-605642,Barbara,French,Female,Unity Health,Orlando,Florida,Radiology,X-Ray Technician,Associate,2019-02-11,1996-03-26,Average,Yes,Night,Basic,85267,91220,
HC-947901,Janice,White,Female,General Health Center,Los Angeles,California,Admin,Receptionist,High School,2015-10-10,1988-05-18,Good,No,Night,Basic,41836,43421,
HC-105953,Adam,Fernandez,Male,Lakeside Clinic,New York City,New York,Pharmacy,Pharmacy Technician,Bachelor,2013-09-21,1978-01-01,Average,No,Day,Specialized,119036,146325,
HC-952898,Monica,Rangel,Male,Unity Health,Rochester,New York,Emergency,ER Nurse,Bachelor,2019-10-23,1988-03-18,Good,Yes,Evening,Specialized,77372,92982,
HC-589033,Denise,Williams,Male,Sunrise Medical,San Francisco,California,Radiology,MRI Technician,Bachelor,2020-12-14,1987-01-12,Good,No,Day,None,75242,90629,
HC-674317,Rachel,Adams,Female,Hope Wellness Center,Houston,Texas,Pharmacy,Pharmacist,PhD,2021-10-26,1979-12-22,Average,Yes,Evening,Advanced,45418,62542,
HC-683006,Lydia,Sullivan,Female,Sunrise Medical,Houston,Texas,Pharmacy,Inventory Clerk,High School,2021-08-27,1981-02-15,Average,No,Day,Basic,100040,105492,
HC-985462,Zachary,Hamilton,Male,General Health Center,Buffalo,New York,Radiology,MRI Technician,Bachelor,2013-12-07,1986-04-08,Good,No,Evening,Basic,128799,155493,
HC-816357,Pamela,Guzman,Female,Hope Wellness Center,Los Angeles,California,Radiology,X-Ray Technician,Associate,2021-11-09,1979-11-12,Outstanding,No,Night,Advanced,122038,135732,
HC-208321,Leah,Velasquez,Male,Mercy Hospital,Orlando,Florida,Radiology,Radiologist,MD,2021-01-11,1998-07-01,Average,Yes,Evening,Advanced,136844,197209,2021-07-22
HC-530419,Bradley,Williams,Male,Metro Medical,Naperville,Illinois,Cardiology,Cardiologist,MD,2020-07-01,1996-12-08,Average,No,Day,Specialized,126469,183111,
HC-527983,Cory,Ramirez,Female,Lakeside Clinic,New York City,New York,Admin,Receptionist,High School,2018-03-29,1976-11-14,Good,No,Night,None,124851,133138,2018-10-20
HC-697273,Anthony,Williams,Female,Sunrise Medical,Naperville,Illinois,Admin,Receptionist,High School,2023-04-12,1978-08-04,Average,Yes,Evening,Specialized,79612,84518,
HC-607377,Jessica,Guerrero,Female,Sunrise Medical,Springfield,Illinois,Radiology,Radiologist,MD,2016-12-28,1981-11-21,Average,No,Evening,Basic,77887,110878,
HC-983309,Justin,Hughes,Male,Metro Medical,San Diego,California,Emergency,ER Nurse,Bachelor,2021-06-09,1977-08-29,Outstanding,Yes,Day,None,96383,118744,
HC-435720,Dana,Abbott,Male,Mercy Hospital,Tampa,Florida,Pharmacy,Pharmacy Technician,Bachelor,2022-05-19,1977-07-03,Good,No,Day,Basic,93474,115160,
HC-764715,Jacqueline,Kim,Female,Valley Hospital,Austin,Texas,Admin,Admin Assistant,High School,2017-11-15,1988-11-26,Average,No,Evening,None,131159,136127,
HC-798090,Patricia,Zimmerman,Male,Unity Health,Springfield,Illinois,Pediatrics,Pediatrician,MD,2018-10-19,1985-10-31,Average,No,Day,Advanced,64912,96394,2021-10-19
HC-933493,Jocelyn,Scott,Male,General Health Center,Dallas,Texas,Pharmacy,Pharmacist,PhD,2013-05-17,1989-07-02,Good,No,Evening,Specialized,109926,155765,
HC-359478,Roy,Mills,Female,Mercy Hospital,Springfield,Illinois,Oncology,Lab Technician,Bachelor,2023-04-16,1982-07-16,Needs Improvement,No,Night,Advanced,71558,82817,
HC-861902,Victor,Jones,Male,Mercy Hospital,Orlando,Florida,Oncology,Oncologist,MD,2021-03-04,1994-07-04,Good,Yes,Day,Advanced,61421,89345,
HC-873458,Nicole,Burton,Male,Mercy Hospital,Buffalo,New York,Pharmacy,Pharmacy Technician,Bachelor,2016-04-01,1980-09-21,Average,No,Evening,Specialized,111961,137012,
HC-586059,Cassandra,Mason,Male,Mercy Hospital,Los Angeles,California,Pediatrics,Pediatrician,MD,2018-03-05,1976-03-16,Good,Yes,Night,Specialized,78072,118308,
HC-395499,Jonathan,Armstrong,Male,Valley Hospital,Los Angeles,California,Pharmacy,Pharmacist,PhD,2019-01-30,1977-02-28,Average,Yes,Day,None,101168,147301,
